# Version 1.00
#
power[dBm]	Trc2_S21[dB]	
-2.001500375093773E+001	2.575155818273004E+001	
-2.000500125031258E+001	2.574070556527295E+001	
-1.999499874968742E+001	2.572349485292034E+001	
-1.998499624906227E+001	2.570895495407846E+001	
-1.997499374843711E+001	2.571475039166417E+001	
-1.996499124781195E+001	2.573199723689428E+001	
-1.995498874718680E+001	2.573453624291133E+001	
-1.994498624656164E+001	2.573941745394087E+001	
-1.993498374593649E+001	2.575142698897817E+001	
-1.992498124531133E+001	2.574390853122023E+001	
-1.991497874468617E+001	2.573819833818345E+001	
-1.990497624406102E+001	2.573429690082707E+001	
-1.989497374343586E+001	2.573268779865735E+001	
-1.988497124281070E+001	2.573549918501407E+001	
-1.987496874218555E+001	2.573172952770066E+001	
-1.986496624156039E+001	2.572418610237979E+001	
-1.985496374093523E+001	2.571665182923073E+001	
-1.984496124031008E+001	2.570527834071371E+001	
-1.983495873968492E+001	2.569390711891988E+001	
-1.982495623905977E+001	2.568192281716339E+001	
-1.981495373843461E+001	2.566863769104116E+001	
-1.980495123780945E+001	2.566392023956147E+001	
-1.979494873718430E+001	2.566178402928766E+001	
-1.978494623655914E+001	2.567851584888398E+001	
-1.977494373593398E+001	2.569506446492294E+001	
-1.976494123530883E+001	2.570411891581648E+001	
-1.975493873468367E+001	2.571105305399219E+001	
-1.974493623405851E+001	2.569783315610635E+001	
-1.973493373343336E+001	2.569896172526648E+001	
-1.972493123280820E+001	2.568477874883051E+001	
-1.971492873218305E+001	2.567263062239391E+001	
-1.970492623155789E+001	2.567910689899441E+001	
-1.969492373093273E+001	2.566957674954366E+001	
-1.968492123030758E+001	2.565626896851343E+001	
-1.967491872968242E+001	2.565939655648854E+001	
-1.966491622905727E+001	2.566995069195836E+001	
-1.965491372843211E+001	2.570192990090661E+001	
-1.964491122780695E+001	2.569811959847095E+001	
-1.963490872718180E+001	2.568482755312842E+001	
-1.962490622655664E+001	2.568310202598682E+001	
-1.961490372593148E+001	2.568200681808149E+001	
-1.960490122530633E+001	2.567001907990661E+001	
-1.959489872468117E+001	2.565835401866153E+001	
-1.958489622405601E+001	2.567135310763801E+001	
-1.957489372343086E+001	2.569403932298744E+001	
-1.956489122280570E+001	2.571095120186471E+001	
-1.955488872218055E+001	2.571570775309024E+001	
-1.954488622155539E+001	2.570830466889138E+001	
-1.953488372093023E+001	2.569380819595247E+001	
-1.952488122030508E+001	2.568333497883939E+001	
-1.951487871967992E+001	2.566818211374237E+001	
-1.950487621905477E+001	2.566632018693404E+001	
-1.949487371842961E+001	2.566919955834689E+001	
-1.948487121780445E+001	2.568406696918634E+001	
-1.947486871717929E+001	2.569056810310221E+001	
-1.946486621655414E+001	2.570107573996707E+001	
-1.945486371592898E+001	2.569519017596468E+001	
-1.944486121530383E+001	2.569046543414278E+001	
-1.943485871467867E+001	2.568252826585026E+001	
-1.942485621405351E+001	2.568578338377877E+001	
-1.941485371342836E+001	2.568640616612529E+001	
-1.940485121280320E+001	2.568345750793253E+001	
-1.939484871217805E+001	2.567380514252805E+001	
-1.938484621155289E+001	2.566099511035340E+001	
-1.937484371092773E+001	2.565750651194616E+001	
-1.936484121030258E+001	2.564395220769718E+001	
-1.935483870967742E+001	2.563863886715039E+001	
-1.934483620905226E+001	2.562513892655859E+001	
-1.933483370842711E+001	2.561260238316207E+001	
-1.932483120780195E+001	2.561128653370454E+001	
-1.931482870717679E+001	2.562194616185324E+001	
-1.930482620655164E+001	2.563903766215908E+001	
-1.929482370592648E+001	2.564979543675851E+001	
-1.928482120530133E+001	2.565876539805716E+001	
-1.927481870467617E+001	2.566308720880443E+001	
-1.926481620405101E+001	2.565113001049416E+001	
-1.925481370342586E+001	2.564318729361546E+001	
-1.924481120280070E+001	2.562968315534624E+001	
-1.923480870217555E+001	2.562980216066614E+001	
-1.922480620155039E+001	2.562418390752349E+001	
-1.921480370092523E+001	2.560951552900570E+001	
-1.920480120030008E+001	2.560818796326828E+001	
-1.919479869967492E+001	2.561922666993189E+001	
-1.918479619904976E+001	2.563596409906645E+001	
-1.917479369842461E+001	2.564711161939034E+001	
-1.916479119779945E+001	2.563676726858940E+001	
-1.915478869717429E+001	2.562940205769364E+001	
-1.914478619654914E+001	2.562687809354718E+001	
-1.913478369592398E+001	2.561721183527165E+001	
-1.912478119529883E+001	2.561060031552229E+001	
-1.911477869467367E+001	2.561180564765951E+001	
-1.910477619404851E+001	2.562224203862637E+001	
-1.909477369342336E+001	2.565074967383568E+001	
-1.908477119279820E+001	2.565827860481327E+001	
-1.907476869217305E+001	2.565649110879219E+001	
-1.906476619154789E+001	2.564788527004951E+001	
-1.905476369092273E+001	2.563564638979674E+001	
-1.904476119029757E+001	2.561976803038961E+001	
-1.903475868967242E+001	2.561505713691814E+001	
-1.902475618904726E+001	2.561505636996746E+001	
-1.901475368842211E+001	2.563010033061705E+001	
-1.900475118779695E+001	2.563552158262359E+001	
-1.899474868717179E+001	2.563888425873867E+001	
-1.898474618654664E+001	2.564680780734683E+001	
-1.897474368592148E+001	2.563035639033019E+001	
-1.896474118529633E+001	2.562383611008932E+001	
-1.895473868467117E+001	2.561636291182300E+001	
-1.894473618404601E+001	2.561968359412257E+001	
-1.893473368342086E+001	2.561708551400028E+001	
-1.892473118279570E+001	2.560509458316987E+001	
-1.891472868217054E+001	2.558571212943529E+001	
-1.890472618154539E+001	2.558326634124321E+001	
-1.889472368092023E+001	2.557318710599056E+001	
-1.888472118029507E+001	2.557454524632864E+001	
-1.887471867966992E+001	2.556948053597323E+001	
-1.886471617904476E+001	2.555708991857806E+001	
-1.885471367841961E+001	2.554822254045053E+001	
-1.884471117779445E+001	2.555433258604863E+001	
-1.883470867716929E+001	2.557204163476934E+001	
-1.882470617654414E+001	2.558575996030989E+001	
-1.881470367591898E+001	2.559812019400185E+001	
-1.880470117529383E+001	2.561185153405165E+001	
-1.879469867466867E+001	2.560444843752742E+001	
-1.878469617404351E+001	2.560016568822484E+001	
-1.877469367341836E+001	2.559359748188490E+001	
-1.876469117279320E+001	2.558141844716131E+001	
-1.875468867216804E+001	2.558002574738236E+001	
-1.874468617154289E+001	2.557151355989341E+001	
-1.873468367091773E+001	2.556870417654171E+001	
-1.872468117029257E+001	2.556449494790845E+001	
-1.871467866966742E+001	2.557410986183310E+001	
-1.870467616904226E+001	2.558828553435036E+001	
-1.869467366841711E+001	2.558423784499408E+001	
-1.868467116779195E+001	2.557397829730983E+001	
-1.867466866716679E+001	2.556928470790273E+001	
-1.866466616654164E+001	2.556255976102856E+001	
-1.865466366591648E+001	2.554926157121183E+001	
-1.864466116529133E+001	2.554953758797419E+001	
-1.863465866466617E+001	2.555355894120413E+001	
-1.862465616404101E+001	2.557380390016393E+001	
-1.861465366341585E+001	2.559224529586143E+001	
-1.860465116279070E+001	2.559684666771463E+001	
-1.859464866216554E+001	2.558284475600708E+001	
-1.858464616154038E+001	2.557429410788618E+001	
-1.857464366091523E+001	2.555894330093860E+001	
-1.856464116029007E+001	2.555108875336449E+001	
-1.855463865966492E+001	2.555301757434816E+001	
-1.854463615903976E+001	2.556483340086322E+001	
-1.853463365841461E+001	2.558236772570346E+001	
-1.852463115778945E+001	2.558528212387641E+001	
-1.851462865716429E+001	2.557993210670834E+001	
-1.850462615653914E+001	2.557028347674654E+001	
-1.849462365591398E+001	2.555941707019528E+001	
-1.848462115528882E+001	2.555293615871104E+001	
-1.847461865466367E+001	2.556008766647320E+001	
-1.846461615403851E+001	2.555147202658657E+001	
-1.845461365341335E+001	2.554134807040931E+001	
-1.844461115278820E+001	2.553006046331837E+001	
-1.843460865216304E+001	2.552119529825070E+001	
-1.842460615153788E+001	2.550853738171333E+001	
-1.841460365091273E+001	2.550652127004474E+001	
-1.840460115028757E+001	2.550606384767835E+001	
-1.839459864966242E+001	2.549720226976279E+001	
-1.838459614903726E+001	2.549028241663246E+001	
-1.837459364841211E+001	2.548552038934169E+001	
-1.836459114778695E+001	2.550108824153539E+001	
-1.835458864716179E+001	2.551092605624097E+001	
-1.834458614653664E+001	2.553521226872655E+001	
-1.833458364591148E+001	2.554287430019220E+001	
-1.832458114528632E+001	2.553686127604302E+001	
-1.831457864466116E+001	2.553801633026771E+001	
-1.830457614403601E+001	2.552612013066472E+001	
-1.829457364341085E+001	2.552258342762486E+001	
-1.828457114278570E+001	2.552000088849382E+001	
-1.827456864216054E+001	2.550417568747163E+001	
-1.826456614153538E+001	2.549570107023779E+001	
-1.825456364091023E+001	2.549577216292711E+001	
-1.824456114028507E+001	2.550364990292957E+001	
-1.823455863965992E+001	2.551489688716737E+001	
-1.822455613903476E+001	2.551092253051304E+001	
-1.821455363840960E+001	2.550051941263541E+001	
-1.820455113778445E+001	2.550261553615727E+001	
-1.819454863715929E+001	2.549711864057775E+001	
-1.818454613653413E+001	2.548097185053068E+001	
-1.817454363590898E+001	2.547303538508134E+001	
-1.816454113528382E+001	2.547609645570910E+001	
-1.815453863465866E+001	2.549613087368182E+001	
-1.814453613403351E+001	2.551646373757076E+001	
-1.813453363340835E+001	2.552398398090474E+001	
-1.812453113278320E+001	2.551433333275840E+001	
-1.811452863215804E+001	2.550167355024172E+001	
-1.810452613153288E+001	2.549049819878412E+001	
-1.809452363090773E+001	2.548333167664204E+001	
-1.808452113028257E+001	2.547872105470193E+001	
-1.807451862965742E+001	2.549378840209741E+001	
-1.806451612903226E+001	2.552076967056372E+001	
-1.805451362840710E+001	2.552149598574286E+001	
-1.804451112778195E+001	2.552436937478369E+001	
-1.803450862715679E+001	2.552176227775050E+001	
-1.802450612653163E+001	2.551369435893289E+001	
-1.801450362590648E+001	2.549981330000467E+001	
-1.800450112528132E+001	2.550125592392320E+001	
-1.799449862465616E+001	2.549549730499749E+001	
-1.798449612403101E+001	2.548811099617922E+001	
-1.797449362340585E+001	2.547436918963567E+001	
-1.796449112278070E+001	2.546042922054627E+001	
-1.795448862215554E+001	2.545744190747557E+001	
-1.794448612153038E+001	2.543923908005698E+001	
-1.793448362090523E+001	2.543209946042915E+001	
-1.792448112028007E+001	2.541254621592740E+001	
-1.791447861965492E+001	2.539559325614186E+001	
-1.790447611902976E+001	2.539097438706659E+001	
-1.789447361840460E+001	2.540084697238711E+001	
-1.788447111777944E+001	2.541718252097687E+001	
-1.787446861715429E+001	2.543994491683603E+001	
-1.786446611652913E+001	2.545329377063093E+001	
-1.785446361590398E+001	2.546016707242987E+001	
-1.784446111527882E+001	2.545222759391773E+001	
-1.783445861465366E+001	2.544533899763068E+001	
-1.782445611402851E+001	2.542983500771625E+001	
-1.781445361340335E+001	2.542794915862659E+001	
-1.780445111277820E+001	2.541790987868761E+001	
-1.779444861215304E+001	2.540875250066140E+001	
-1.778444611152788E+001	2.539866769556559E+001	
-1.777444361090273E+001	2.540254758375441E+001	
-1.776444111027757E+001	2.541497731511563E+001	
-1.775443860965241E+001	2.542736509513136E+001	
-1.774443610902726E+001	2.543230984500502E+001	
-1.773443360840210E+001	2.541812949652348E+001	
-1.772443110777694E+001	2.541666610901421E+001	
-1.771442860715179E+001	2.540810021758961E+001	
-1.770442610652663E+001	2.539474608614104E+001	
-1.769442360590148E+001	2.539860468364450E+001	
-1.768442110527632E+001	2.541124041430577E+001	
-1.767441860465116E+001	2.542990394045289E+001	
-1.766441610402601E+001	2.544115860459786E+001	
-1.765441360340085E+001	2.543582240293139E+001	
-1.764441110277570E+001	2.542971779165158E+001	
-1.763440860215054E+001	2.541659660067376E+001	
-1.762440610152538E+001	2.540632622812090E+001	
-1.761440360090023E+001	2.539835409383151E+001	
-1.760440110027507E+001	2.540898281524875E+001	
-1.759439859964991E+001	2.542902872931371E+001	
-1.758439609902476E+001	2.544229584489769E+001	
-1.757439359839960E+001	2.544495649553674E+001	
-1.756439109777444E+001	2.543925899302403E+001	
-1.755438859714929E+001	2.543334859277605E+001	
-1.754438609652413E+001	2.542057853293159E+001	
-1.753438359589898E+001	2.541432800235932E+001	
-1.752438109527382E+001	2.540873682033929E+001	
-1.751437859464866E+001	2.540385334920832E+001	
-1.750437609402351E+001	2.538834442011260E+001	
-1.749437359339835E+001	2.538237443048928E+001	
-1.748437109277320E+001	2.536908573779634E+001	
-1.747436859214804E+001	2.536492300249017E+001	
-1.746436609152288E+001	2.534441589987288E+001	
-1.745436359089772E+001	2.532999188631039E+001	
-1.744436109027257E+001	2.531181450337528E+001	
-1.743435858964741E+001	2.530476284367242E+001	
-1.742435608902226E+001	2.530649886017429E+001	
-1.741435358839710E+001	2.531952702288089E+001	
-1.740435108777194E+001	2.534089708129275E+001	
-1.739434858714679E+001	2.536400896063180E+001	
-1.738434608652163E+001	2.536770718226352E+001	
-1.737434358589648E+001	2.536131459284499E+001	
-1.736434108527132E+001	2.536139035565102E+001	
-1.735433858464616E+001	2.535006598915132E+001	
-1.734433608402101E+001	2.533910309730345E+001	
-1.733433358339585E+001	2.533416821291456E+001	
-1.732433108277069E+001	2.531658873517774E+001	
-1.731432858214554E+001	2.530676223287492E+001	
-1.730432608152038E+001	2.531194422233155E+001	
-1.729432358089522E+001	2.531825411337241E+001	
-1.728432108027007E+001	2.533765716183445E+001	
-1.727431857964491E+001	2.533601659746050E+001	
-1.726431607901976E+001	2.532595121404835E+001	
-1.725431357839460E+001	2.532185055532603E+001	
-1.724431107776944E+001	2.531655622666434E+001	
-1.723430857714429E+001	2.530606947504383E+001	
-1.722430607651913E+001	2.530024687187415E+001	
-1.721430357589398E+001	2.530939571220371E+001	
-1.720430107526882E+001	2.533445434066562E+001	
-1.719429857464366E+001	2.534881827282981E+001	
-1.718429607401851E+001	2.534479563445727E+001	
-1.717429357339335E+001	2.533490917307578E+001	
-1.716429107276819E+001	2.532230322182888E+001	
-1.715428857214304E+001	2.531240762344725E+001	
-1.714428607151788E+001	2.530308097706102E+001	
-1.713428357089272E+001	2.530394329888589E+001	
-1.712428107026757E+001	2.532163807669348E+001	
-1.711427856964241E+001	2.534053654821638E+001	
-1.710427606901726E+001	2.534763888140207E+001	
-1.709427356839210E+001	2.534903768268466E+001	
-1.708427106776694E+001	2.533482700166618E+001	
-1.707426856714179E+001	2.532966727405311E+001	
-1.706426606651663E+001	2.531585706259249E+001	
-1.705426356589148E+001	2.531345252366970E+001	
-1.704426106526632E+001	2.531010411974170E+001	
-1.703425856464116E+001	2.529810637873122E+001	
-1.702425606401600E+001	2.528368621840383E+001	
-1.701425356339085E+001	2.527230833064232E+001	
-1.700425106276569E+001	2.526569159999917E+001	
-1.699424856214054E+001	2.525760126255195E+001	
-1.698424606151538E+001	2.523834073651064E+001	
-1.697424356089022E+001	2.521458695464268E+001	
-1.696424106026507E+001	2.520824344870697E+001	
-1.695423855963991E+001	2.519997064568221E+001	
-1.694423605901476E+001	2.521869101886471E+001	
-1.693423355838960E+001	2.523340319903189E+001	
-1.692423105776444E+001	2.525294592131374E+001	
-1.691422855713929E+001	2.527020560348972E+001	
-1.690422605651413E+001	2.526244733795532E+001	
-1.689422355588897E+001	2.525626699194967E+001	
-1.688422105526382E+001	2.524795549927192E+001	
-1.687421855463866E+001	2.523627371675120E+001	
-1.686421605401350E+001	2.523492324932957E+001	
-1.685421355338835E+001	2.522002095377025E+001	
-1.684421105276319E+001	2.520385077472734E+001	
-1.683420855213803E+001	2.520011854762497E+001	
-1.682420605151288E+001	2.521006402520281E+001	
-1.681420355088772E+001	2.522839835474986E+001	
-1.680420105026257E+001	2.523213823526350E+001	
-1.679419854963741E+001	2.523009688010579E+001	
-1.678419604901226E+001	2.522119294004639E+001	
-1.677419354838710E+001	2.521445260655364E+001	
-1.676419104776194E+001	2.520436230942858E+001	
-1.675418854713679E+001	2.519457974722464E+001	
-1.674418604651163E+001	2.519497055892219E+001	
-1.673418354588647E+001	2.521906562068007E+001	
-1.672418104526131E+001	2.524551996309975E+001	
-1.671417854463616E+001	2.524010805172677E+001	
-1.670417604401100E+001	2.523574855622837E+001	
-1.669417354338585E+001	2.521665776062140E+001	
-1.668417104276069E+001	2.520408654728771E+001	
-1.667416854213553E+001	2.519878829501450E+001	
-1.666416604151038E+001	2.519315499803987E+001	
-1.665416354088522E+001	2.520881780893945E+001	
-1.664416104026007E+001	2.523145438061276E+001	
-1.663415853963491E+001	2.524039208265841E+001	
-1.662415603900976E+001	2.523775720149769E+001	
-1.661415353838460E+001	2.523286058846959E+001	
-1.660415103775944E+001	2.521914876930401E+001	
-1.659414853713428E+001	2.521420751534530E+001	
-1.658414603650913E+001	2.520604925946679E+001	
-1.657414353588397E+001	2.519878366406965E+001	
-1.656414103525881E+001	2.519167520186525E+001	
-1.655413853463366E+001	2.517644218163576E+001	
-1.654413603400850E+001	2.516466504847926E+001	
-1.653413353338335E+001	2.515752941282318E+001	
-1.652413103275819E+001	2.514147613058889E+001	
-1.651412853213303E+001	2.513018344004887E+001	
-1.650412603150788E+001	2.511229893824665E+001	
-1.649412353088272E+001	2.509488225662062E+001	
-1.648412103025757E+001	2.508575843938753E+001	
-1.647411852963241E+001	2.509106261350151E+001	
-1.646411602900725E+001	2.510964217118480E+001	
-1.645411352838210E+001	2.513187142718392E+001	
-1.644411102775694E+001	2.515395960667892E+001	
-1.643410852713178E+001	2.515142904125118E+001	
-1.642410602650663E+001	2.514308243054069E+001	
-1.641410352588147E+001	2.513400431368121E+001	
-1.640410102525631E+001	2.512338488564776E+001	
-1.639409852463116E+001	2.511841159724648E+001	
-1.638409602400600E+001	2.510662309472240E+001	
-1.637409352338085E+001	2.509226618539336E+001	
-1.636409102275569E+001	2.508390567529641E+001	
-1.635408852213053E+001	2.508971525159072E+001	
-1.634408602150538E+001	2.509871926948591E+001	
-1.633408352088022E+001	2.511359960849682E+001	
-1.632408102025507E+001	2.510692704588121E+001	
-1.631407851962991E+001	2.510244855099598E+001	
-1.630407601900475E+001	2.509815871482086E+001	
-1.629407351837959E+001	2.508033312116914E+001	
-1.628407101775444E+001	2.507393869978504E+001	
-1.627406851712928E+001	2.507572348883631E+001	
-1.626406601650413E+001	2.508922860785909E+001	
-1.625406351587897E+001	2.511149839010809E+001	
-1.624406101525381E+001	2.512261522244394E+001	
-1.623405851462866E+001	2.511365110417546E+001	
-1.622405601400350E+001	2.510008838914253E+001	
-1.621405351337835E+001	2.508926259237224E+001	
-1.620405101275319E+001	2.507448466232517E+001	
-1.619404851212803E+001	2.507359913284939E+001	
-1.618404601150288E+001	2.507865112760689E+001	
-1.617404351087772E+001	2.509305715544414E+001	
-1.616404101025256E+001	2.511276255361172E+001	
-1.615403850962741E+001	2.511727466812299E+001	
-1.614403600900225E+001	2.510846822136053E+001	
-1.613403350837709E+001	2.509845407303536E+001	
-1.612403100775194E+001	2.508632890068283E+001	
-1.611402850712678E+001	2.507908356149057E+001	
-1.610402600650163E+001	2.507430925285771E+001	
-1.609402350587647E+001	2.506683759322257E+001	
-1.608402100525131E+001	2.505564598817655E+001	
-1.607401850462616E+001	2.503898350389965E+001	
-1.606401600400100E+001	2.503059205736415E+001	
-1.605401350337585E+001	2.501634192961321E+001	
-1.604401100275069E+001	2.500578938067791E+001	
-1.603400850212553E+001	2.498918226277509E+001	
-1.602400600150038E+001	2.496869408979159E+001	
-1.601400350087522E+001	2.495305277317284E+001	
-1.600400100025006E+001	2.495501530264175E+001	
-1.599399849962491E+001	2.497021122105370E+001	
-1.598399599899975E+001	2.498627023023204E+001	
-1.597399349837459E+001	2.502002017766541E+001	
-1.596399099774944E+001	2.502247993058542E+001	
-1.595398849712428E+001	2.501830461008250E+001	
-1.594398599649913E+001	2.500750018030918E+001	
-1.593398349587397E+001	2.499176500606828E+001	
-1.592398099524881E+001	2.497011740906840E+001	
-1.591397849462366E+001	2.495239724939613E+001	
-1.590397599399850E+001	2.494517611857609E+001	
-1.589397349337335E+001	2.494098269953362E+001	
-1.588397099274819E+001	2.494615885112750E+001	
-1.587396849212303E+001	2.495648268134699E+001	
-1.586396599149787E+001	2.497225786081830E+001	
-1.585396349087272E+001	2.497437476012200E+001	
-1.584396099024756E+001	2.496288975872881E+001	
-1.583395848962241E+001	2.495973546168949E+001	
-1.582395598899725E+001	2.495272632453946E+001	
-1.581395348837209E+001	2.493853567173070E+001	
-1.580395098774694E+001	2.493223936550318E+001	
-1.579394848712178E+001	2.494461316733337E+001	
-1.578394598649663E+001	2.496259201426731E+001	
-1.577394348587147E+001	2.498331099660065E+001	
-1.576394098524631E+001	2.497792211460188E+001	
-1.575393848462116E+001	2.496896331369820E+001	
-1.574393598399600E+001	2.494910244106806E+001	
-1.573393348337084E+001	2.493695963513233E+001	
-1.572393098274569E+001	2.492970562904266E+001	
-1.571392848212053E+001	2.493134479412359E+001	
-1.570392598149537E+001	2.494392188494542E+001	
-1.569392348087022E+001	2.496553757091448E+001	
-1.568392098024506E+001	2.496804790226411E+001	
-1.567391847961991E+001	2.496807545660035E+001	
-1.566391597899475E+001	2.495927623935678E+001	
-1.565391347836959E+001	2.494997098318573E+001	
-1.564391097774444E+001	2.493569693111182E+001	
-1.563390847711928E+001	2.492795127392010E+001	
-1.562390597649413E+001	2.492500704795975E+001	
-1.561390347586897E+001	2.491231039412483E+001	
-1.560390097524381E+001	2.490534289411699E+001	
-1.559389847461866E+001	2.488908434755472E+001	
-1.558389597399350E+001	2.486896326066660E+001	
-1.557389347336834E+001	2.485723951957222E+001	
-1.556389097274319E+001	2.484828178385681E+001	
-1.555388847211803E+001	2.482752851328963E+001	
-1.554388597149287E+001	2.480803615889957E+001	
-1.553388347086772E+001	2.480229509521669E+001	
-1.552388097024256E+001	2.481924988305868E+001	
-1.551387846961741E+001	2.483769501840752E+001	
-1.550387596899225E+001	2.486034617429242E+001	
-1.549387346836709E+001	2.487123583233472E+001	
-1.548387096774194E+001	2.486978142747613E+001	
-1.547386846711678E+001	2.485875293751835E+001	
-1.546386596649163E+001	2.484517301289171E+001	
-1.545386346586647E+001	2.482340024271148E+001	
-1.544386096524131E+001	2.480531453387194E+001	
-1.543385846461615E+001	2.479330583580088E+001	
-1.542385596399100E+001	2.478897385472266E+001	
-1.541385346336584E+001	2.478941214544495E+001	
-1.540385096274069E+001	2.479473797543061E+001	
-1.539384846211553E+001	2.481438105270589E+001	
-1.538384596149037E+001	2.481862890450225E+001	
-1.537384346086522E+001	2.480905281595613E+001	
-1.536384096024006E+001	2.480102273212409E+001	
-1.535383845961491E+001	2.479834094598117E+001	
-1.534383595898975E+001	2.478345809546786E+001	
-1.533383345836459E+001	2.477043550637984E+001	
-1.532383095773944E+001	2.477278418059123E+001	
-1.531382845711428E+001	2.479518847705484E+001	
-1.530382595648912E+001	2.481841072064156E+001	
-1.529382345586397E+001	2.482408274560916E+001	
-1.528382095523881E+001	2.481313549276691E+001	
-1.527381845461365E+001	2.479664707195814E+001	
-1.526381595398850E+001	2.477857370642838E+001	
-1.525381345336334E+001	2.476635282618724E+001	
-1.524381095273819E+001	2.476487981342659E+001	
-1.523380845211303E+001	2.477434332357966E+001	
-1.522380595148787E+001	2.480058710378772E+001	
-1.521380345086272E+001	2.480250177576642E+001	
-1.520380095023756E+001	2.480780808582581E+001	
-1.519379844961241E+001	2.479902625892225E+001	
-1.518379594898725E+001	2.478554035696601E+001	
-1.517379344836209E+001	2.477325591246641E+001	
-1.516379094773694E+001	2.477095882971166E+001	
-1.515378844711178E+001	2.476186520613070E+001	
-1.514378594648662E+001	2.475097645421273E+001	
-1.513378344586146E+001	2.473911146315679E+001	
-1.512378094523631E+001	2.472728943838645E+001	
-1.511377844461115E+001	2.470972624811021E+001	
-1.510377594398600E+001	2.469124533632730E+001	
-1.509377344336084E+001	2.468078937567880E+001	
-1.508377094273569E+001	2.466107860262865E+001	
-1.507376844211053E+001	2.463948775888916E+001	
-1.506376594148537E+001	2.463246273264056E+001	
-1.505376344086022E+001	2.463835759023757E+001	
-1.504376094023506E+001	2.465445012474725E+001	
-1.503375843960991E+001	2.467904349049040E+001	
-1.502375593898475E+001	2.469695788167718E+001	
-1.501375343835959E+001	2.470157586760338E+001	
-1.500375093773443E+001	2.468974970452805E+001	
-1.499374843710928E+001	2.467554602491876E+001	
-1.498374593648412E+001	2.465598011487749E+001	
-1.497374343585896E+001	2.463336252258845E+001	
-1.496374093523381E+001	2.462059096733748E+001	
-1.495373843460865E+001	2.461295675900460E+001	
-1.494373593398350E+001	2.461379095441114E+001	
-1.493373343335834E+001	2.461852584079366E+001	
-1.492373093273318E+001	2.462904486951280E+001	
-1.491372843210803E+001	2.464092673449804E+001	
-1.490372593148287E+001	2.463279215088019E+001	
-1.489372343085772E+001	2.462894365340408E+001	
-1.488372093023256E+001	2.462171780529802E+001	
-1.487371842960740E+001	2.461130797569322E+001	
-1.486371592898225E+001	2.459415733340135E+001	
-1.485371342835709E+001	2.459189530065537E+001	
-1.484371092773193E+001	2.460864633735794E+001	
-1.483370842710678E+001	2.463046767220509E+001	
-1.482370592648162E+001	2.464101627890869E+001	
-1.481370342585646E+001	2.463393284299359E+001	
-1.480370092523131E+001	2.462062504780243E+001	
-1.479369842460615E+001	2.460622577138363E+001	
-1.478369592398100E+001	2.459288257751348E+001	
-1.477369342335584E+001	2.458000779714548E+001	
-1.476369092273068E+001	2.458552997977830E+001	
-1.475368842210553E+001	2.460943156463416E+001	
-1.474368592148037E+001	2.461916536171265E+001	
-1.473368342085522E+001	2.462406287444713E+001	
-1.472368092023006E+001	2.461895168951054E+001	
-1.471367841960490E+001	2.460792152237701E+001	
-1.470367591897974E+001	2.459577175593239E+001	
-1.469367341835459E+001	2.458529502608254E+001	
-1.468367091772943E+001	2.457567673097547E+001	
-1.467366841710428E+001	2.456903214603885E+001	
-1.466366591647912E+001	2.455396654877775E+001	
-1.465366341585396E+001	2.454745007731039E+001	
-1.464366091522881E+001	2.452347637343330E+001	
-1.463365841460365E+001	2.450677810197690E+001	
-1.462365591397850E+001	2.448934608649489E+001	
-1.461365341335334E+001	2.447251229789949E+001	
-1.460365091272818E+001	2.445338390328631E+001	
-1.459364841210303E+001	2.443411265032636E+001	
-1.458364591147787E+001	2.443420781474950E+001	
-1.457364341085271E+001	2.445499296777017E+001	
-1.456364091022756E+001	2.447264034170208E+001	
-1.455363840960240E+001	2.449713740899947E+001	
-1.454363590897724E+001	2.451413439390636E+001	
-1.453363340835209E+001	2.450445000948613E+001	
-1.452363090772693E+001	2.449167509495437E+001	
-1.451362840710178E+001	2.447165342967170E+001	
-1.450362590647662E+001	2.445623539670776E+001	
-1.449362340585146E+001	2.444064894274336E+001	
-1.448362090522631E+001	2.442837937313045E+001	
-1.447361840460115E+001	2.442877165838423E+001	
-1.446361590397600E+001	2.443393854096738E+001	
-1.445361340335084E+001	2.443829667827976E+001	
-1.444361090272568E+001	2.445686739659051E+001	
-1.443360840210053E+001	2.444149154172876E+001	
-1.442360590147537E+001	2.442593056075319E+001	
-1.441360340085021E+001	2.442388659712132E+001	
-1.440360090022506E+001	2.440992680029276E+001	
-1.439359839959990E+001	2.438947954208402E+001	
-1.438359589897474E+001	2.438187532420641E+001	
-1.437359339834959E+001	2.439530370985007E+001	
-1.436359089772443E+001	2.441819840386103E+001	
-1.435358839709928E+001	2.444227624149043E+001	
-1.434358589647412E+001	2.443444866477968E+001	
-1.433358339584896E+001	2.441820225141155E+001	
-1.432358089522381E+001	2.440186785641244E+001	
-1.431357839459865E+001	2.438709202317727E+001	
-1.430357589397350E+001	2.442548661806677E+001	
-1.429357339334834E+001	2.441092094284306E+001	
-1.428357089272318E+001	2.438893608978799E+001	
-1.427356839209802E+001	2.436632559345113E+001	
-1.426356589147287E+001	2.435399027614500E+001	
-1.425356339084771E+001	2.434939302510426E+001	
-1.424356089022256E+001	2.434705954118868E+001	
-1.423355838959740E+001	2.434240205813008E+001	
-1.422355588897224E+001	2.433333742043865E+001	
-1.421355338834709E+001	2.432239983114843E+001	
-1.420355088772193E+001	2.430412737198065E+001	
