# Version 1.00
#
power[dBm]	Trc2_S21[dB]	
-3.059764941235309E+001	4.175283590572500E+001	
-3.058764691172793E+001	4.180742031033057E+001	
-3.057764441110277E+001	4.177791004023462E+001	
-3.056764191047762E+001	4.190224652120197E+001	
-3.055763940985246E+001	4.181508664616682E+001	
-3.054763690922731E+001	4.186091593288639E+001	
-3.053763440860215E+001	4.197985586757343E+001	
-3.052763190797700E+001	4.187563968168199E+001	
-3.051762940735184E+001	4.188185593706918E+001	
-3.050762690672668E+001	4.199514318130798E+001	
-3.049762440610153E+001	4.186624605385609E+001	
-3.048762190547637E+001	4.184493953616719E+001	
-3.047761940485121E+001	4.180015278749062E+001	
-3.046761690422606E+001	4.194658301649650E+001	
-3.045761440360090E+001	4.191091491572541E+001	
-3.044761190297574E+001	4.180191182765123E+001	
-3.043760940235059E+001	4.183780848786228E+001	
-3.042760690172543E+001	4.173602092870826E+001	
-3.041760440110028E+001	4.172773785724845E+001	
-3.040760190047512E+001	4.175931505884720E+001	
-3.039759939984996E+001	4.159577983257402E+001	
-3.038759689922481E+001	4.149065264660501E+001	
-3.037759439859965E+001	4.167288781996019E+001	
-3.036759189797449E+001	4.173211850650312E+001	
-3.035758939734934E+001	4.183165888522364E+001	
-3.034758689672418E+001	4.186260463061731E+001	
-3.033758439609903E+001	4.174927609318070E+001	
-3.032758189547387E+001	4.165747577528261E+001	
-3.031757939484871E+001	4.177909350789753E+001	
-3.030757689422356E+001	4.183843299065306E+001	
-3.029757439359840E+001	4.167954171066351E+001	
-3.028757189297324E+001	4.150159100682109E+001	
-3.027756939234809E+001	4.157252888870155E+001	
-3.026756689172293E+001	4.156635582971351E+001	
-3.025756439109777E+001	4.162209342675941E+001	
-3.024756189047262E+001	4.158701362178301E+001	
-3.023755938984746E+001	4.151636987724965E+001	
-3.022755688922231E+001	4.168495243771682E+001	
-3.021755438859715E+001	4.164231573681842E+001	
-3.020755188797200E+001	4.176493687798034E+001	
-3.019754938734684E+001	4.168886732093556E+001	
-3.018754688672168E+001	4.166950444823967E+001	
-3.017754438609653E+001	4.154213295879097E+001	
-3.016754188547137E+001	4.153822847415234E+001	
-3.015753938484621E+001	4.149648519156690E+001	
-3.014753688422105E+001	4.169453418551369E+001	
-3.013753438359590E+001	4.155362396677912E+001	
-3.012753188297074E+001	4.165912141595510E+001	
-3.011752938234559E+001	4.154566094528273E+001	
-3.010752688172043E+001	4.153482768479463E+001	
-3.009752438109528E+001	4.164903772926198E+001	
-3.008752188047012E+001	4.159049209931465E+001	
-3.007751937984496E+001	4.170414398753001E+001	
-3.006751687921981E+001	4.163337083132085E+001	
-3.005751437859465E+001	4.154166021410848E+001	
-3.004751187796949E+001	4.153769158039171E+001	
-3.003750937734434E+001	4.168252916613169E+001	
-3.002750687671918E+001	4.153760648225862E+001	
-3.001750437609402E+001	4.170105632288755E+001	
-3.000750187546887E+001	4.149947291245833E+001	
-2.999749937484371E+001	4.164201703677723E+001	
-2.998749687421856E+001	4.162414203507189E+001	
-2.997749437359340E+001	4.163293531899331E+001	
-2.996749187296824E+001	4.148384481834894E+001	
-2.995748937234309E+001	4.154987150572364E+001	
-2.994748687171793E+001	4.148947099446930E+001	
-2.993748437109277E+001	4.130265921068766E+001	
-2.992748187046762E+001	4.139969770497633E+001	
-2.991747936984246E+001	4.126737026509493E+001	
-2.990747686921731E+001	4.137619347431432E+001	
-2.989747436859215E+001	4.146579475558729E+001	
-2.988747186796699E+001	4.147583555415345E+001	
-2.987746936734184E+001	4.158787812157409E+001	
-2.986746686671668E+001	4.154607025795271E+001	
-2.985746436609152E+001	4.162493854215861E+001	
-2.984746186546636E+001	4.161961665171188E+001	
-2.983745936484121E+001	4.145088309403783E+001	
-2.982745686421605E+001	4.142876897716263E+001	
-2.981745436359090E+001	4.132499146805926E+001	
-2.980745186296574E+001	4.144752129678025E+001	
-2.979744936234059E+001	4.119966587225124E+001	
-2.978744686171543E+001	4.134322504385764E+001	
-2.977744436109028E+001	4.140798547954520E+001	
-2.976744186046512E+001	4.148767221914119E+001	
-2.975743935983996E+001	4.149863852398777E+001	
-2.974743685921481E+001	4.157556980577125E+001	
-2.973743435858965E+001	4.144421148723230E+001	
-2.972743185796449E+001	4.146237223033000E+001	
-2.971742935733933E+001	4.146302394569558E+001	
-2.970742685671418E+001	4.142352565026950E+001	
-2.969742435608902E+001	4.138661425956870E+001	
-2.968742185546387E+001	4.137521411349979E+001	
-2.967741935483871E+001	4.138386388740904E+001	
-2.966741685421356E+001	4.135570076680992E+001	
-2.965741435358840E+001	4.127652083423530E+001	
-2.964741185296324E+001	4.137544364071022E+001	
-2.963740935233808E+001	4.132460623934664E+001	
-2.962740685171293E+001	4.134897787743928E+001	
-2.961740435108777E+001	4.147659218639730E+001	
-2.960740185046262E+001	4.137485912582269E+001	
-2.959739934983746E+001	4.141816838651735E+001	
-2.958739684921230E+001	4.132927636892580E+001	
-2.957739434858715E+001	4.130872949874168E+001	
-2.956739184796199E+001	4.136452452120641E+001	
-2.955738934733683E+001	4.130325936390656E+001	
-2.954738684671168E+001	4.135356450506510E+001	
-2.953738434608652E+001	4.136504353228995E+001	
-2.952738184546136E+001	4.133362774316010E+001	
-2.951737934483621E+001	4.124992065080270E+001	
-2.950737684421105E+001	4.138568937766068E+001	
-2.949737434358590E+001	4.138194703321523E+001	
-2.948737184296074E+001	4.125435504494667E+001	
-2.947736934233559E+001	4.124315108901126E+001	
-2.946736684171043E+001	4.119716853368131E+001	
-2.945736434108527E+001	4.118493410627595E+001	
-2.944736184046012E+001	4.123915907403669E+001	
-2.943735933983496E+001	4.115258812177044E+001	
-2.942735683920980E+001	4.115784372278248E+001	
-2.941735433858464E+001	4.120991676605459E+001	
-2.940735183795949E+001	4.130210306061195E+001	
-2.939734933733433E+001	4.129942139543938E+001	
-2.938734683670918E+001	4.131690058660767E+001	
-2.937734433608402E+001	4.135149058026391E+001	
-2.936734183545887E+001	4.115808400747616E+001	
-2.935733933483371E+001	4.119978963090522E+001	
-2.934733683420856E+001	4.105597638380019E+001	
-2.933733433358340E+001	4.104680639058388E+001	
-2.932733183295824E+001	4.100468323608656E+001	
-2.931732933233308E+001	4.103012310541945E+001	
-2.930732683170793E+001	4.107456112983542E+001	
-2.929732433108277E+001	4.116194127749387E+001	
-2.928732183045761E+001	4.110567599876976E+001	
-2.927731932983246E+001	4.106931170536245E+001	
-2.926731682920730E+001	4.131068445464864E+001	
-2.925731432858215E+001	4.117432159032497E+001	
-2.924731182795699E+001	4.111894127225560E+001	
-2.923730932733183E+001	4.115656048131277E+001	
-2.922730682670668E+001	4.119560128384623E+001	
-2.921730432608152E+001	4.110721803012180E+001	
-2.920730182545636E+001	4.107189454368189E+001	
-2.919729932483121E+001	4.120310461437182E+001	
-2.918729682420605E+001	4.122460458596157E+001	
-2.917729432358090E+001	4.109052517201128E+001	
-2.916729182295574E+001	4.113237782544341E+001	
-2.915728932233058E+001	4.104657855875684E+001	
-2.914728682170543E+001	4.106188244484722E+001	
-2.913728432108027E+001	4.118627171620799E+001	
-2.912728182045511E+001	4.108571629046428E+001	
-2.911727931982996E+001	4.113136022049989E+001	
-2.910727681920480E+001	4.099281877105113E+001	
-2.909727431857964E+001	4.116979485954109E+001	
-2.908727181795449E+001	4.103495361736396E+001	
-2.907726931732933E+001	4.107720187606639E+001	
-2.906726681670418E+001	4.110700353933105E+001	
-2.905726431607902E+001	4.112784507380009E+001	
-2.904726181545387E+001	4.096391094643660E+001	
-2.903725931482871E+001	4.104190278237036E+001	
-2.902725681420355E+001	4.110789554539665E+001	
-2.901725431357840E+001	4.105198058239682E+001	
-2.900725181295324E+001	4.097628780448148E+001	
-2.899724931232808E+001	4.090059424494001E+001	
-2.898724681170292E+001	4.093515175231078E+001	
-2.897724431107777E+001	4.092650371669054E+001	
-2.896724181045261E+001	4.087299844186083E+001	
-2.895723930982746E+001	4.091638793012249E+001	
-2.894723680920230E+001	4.089291353986667E+001	
-2.893723430857715E+001	4.096831965510121E+001	
-2.892723180795199E+001	4.101844724371745E+001	
-2.891722930732683E+001	4.106324475986202E+001	
-2.890722680670168E+001	4.107531491095249E+001	
-2.889722430607652E+001	4.092100378936718E+001	
-2.888722180545136E+001	4.089739865378997E+001	
-2.887721930482621E+001	4.090135796518936E+001	
-2.886721680420105E+001	4.084001362429819E+001	
-2.885721430357589E+001	4.076958323402250E+001	
-2.884721180295074E+001	4.075301420201763E+001	
-2.883720930232558E+001	4.073580412593866E+001	
-2.882720680170043E+001	4.089738123986064E+001	
-2.881720430107527E+001	4.087288523951612E+001	
-2.880720180045011E+001	4.090888511696944E+001	
-2.879719929982496E+001	4.094956726509485E+001	
-2.878719679919980E+001	4.080228242394203E+001	
-2.877719429857464E+001	4.095004660282432E+001	
-2.876719179794949E+001	4.089128215135285E+001	
-2.875718929732433E+001	4.086820577016530E+001	
-2.874718679669918E+001	4.090759402081012E+001	
-2.873718429607402E+001	4.089773138714218E+001	
-2.872718179544886E+001	4.089987552235924E+001	
-2.871717929482371E+001	4.096950094896966E+001	
-2.870717679419855E+001	4.077925543033345E+001	
-2.869717429357339E+001	4.080810320381665E+001	
-2.868717179294824E+001	4.076796644549669E+001	
-2.867716929232308E+001	4.079549860880798E+001	
-2.866716679169792E+001	4.083757834371433E+001	
-2.865716429107277E+001	4.090688797388452E+001	
-2.864716179044761E+001	4.084962699172948E+001	
-2.863715928982246E+001	4.073094423065619E+001	
-2.862715678919730E+001	4.071308286704463E+001	
-2.861715428857215E+001	4.071390022221313E+001	
-2.860715178794699E+001	4.076375302750143E+001	
-2.859714928732183E+001	4.078989788058492E+001	
-2.858714678669668E+001	4.076376208671171E+001	
-2.857714428607152E+001	4.074791888750426E+001	
-2.856714178544636E+001	4.082758266595882E+001	
-2.855713928482120E+001	4.068672668435537E+001	
-2.854713678419605E+001	4.078647588314958E+001	
-2.853713428357089E+001	4.072469668860311E+001	
-2.852713178294574E+001	4.057810068370547E+001	
-2.851712928232058E+001	4.063650302139206E+001	
-2.850712678169543E+001	4.062843702748599E+001	
-2.849712428107027E+001	4.064118450007265E+001	
-2.848712178044511E+001	4.065064742964522E+001	
-2.847711927981996E+001	4.053940585463055E+001	
-2.846711677919480E+001	4.070363253110849E+001	
-2.845711427856964E+001	4.066027790506700E+001	
-2.844711177794449E+001	4.076554068705271E+001	
-2.843710927731933E+001	4.082946833537021E+001	
-2.842710677669417E+001	4.062310947430502E+001	
-2.841710427606902E+001	4.063411391110871E+001	
-2.840710177544386E+001	4.063779705874752E+001	
-2.839709927481871E+001	4.048323416901010E+001	
-2.838709677419355E+001	4.055032007841492E+001	
-2.837709427356839E+001	4.046990946370818E+001	
-2.836709177294324E+001	4.048349488834825E+001	
-2.835708927231808E+001	4.042690098639620E+001	
-2.834708677169292E+001	4.052342516409150E+001	
-2.833708427106777E+001	4.050348808234440E+001	
-2.832708177044261E+001	4.061411939195875E+001	
-2.831707926981746E+001	4.062778981757860E+001	
-2.830707676919230E+001	4.051690046224174E+001	
-2.829707426856714E+001	4.050819679740634E+001	
-2.828707176794199E+001	4.056156215949641E+001	
-2.827706926731683E+001	4.053180812827689E+001	
-2.826706676669167E+001	4.059157659616979E+001	
-2.825706426606651E+001	4.049993698435794E+001	
-2.824706176544136E+001	4.062336789759643E+001	
-2.823705926481620E+001	4.068564857664136E+001	
-2.822705676419105E+001	4.061752827572698E+001	
-2.821705426356589E+001	4.046893432704518E+001	
-2.820705176294074E+001	4.049346461940214E+001	
-2.819704926231558E+001	4.049554814933330E+001	
-2.818704676169043E+001	4.053728507638277E+001	
-2.817704426106527E+001	4.049521687062886E+001	
-2.816704176044011E+001	4.041580747351954E+001	
-2.815703925981496E+001	4.049187406546260E+001	
-2.814703675918980E+001	4.051799731064409E+001	
-2.813703425856464E+001	4.055219208001633E+001	
-2.812703175793948E+001	4.045407096264434E+001	
-2.811702925731433E+001	4.054617041264609E+001	
-2.810702675668917E+001	4.045767927269527E+001	
-2.809702425606402E+001	4.051631519802341E+001	
-2.808702175543886E+001	4.042080417810382E+001	
-2.807701925481371E+001	4.045856952253833E+001	
-2.806701675418855E+001	4.048909902856057E+001	
-2.805701425356339E+001	4.039478258729930E+001	
-2.804701175293824E+001	4.033477675514899E+001	
-2.803700925231308E+001	4.030003139878101E+001	
-2.802700675168792E+001	4.024733915407925E+001	
-2.801700425106277E+001	4.039909225903832E+001	
-2.800700175043761E+001	4.033511789145026E+001	
-2.799699924981245E+001	4.046145182679661E+001	
-2.798699674918730E+001	4.041026206045037E+001	
-2.797699424856214E+001	4.052114803218456E+001	
-2.796699174793699E+001	4.037989859210889E+001	
-2.795698924731183E+001	4.037179785811046E+001	
-2.794698674668667E+001	4.030950687222941E+001	
-2.793698424606151E+001	4.027652016148623E+001	
-2.792698174543636E+001	4.024615872435496E+001	
-2.791697924481120E+001	4.012366463997087E+001	
-2.790697674418605E+001	4.018462405613416E+001	
-2.789697424356089E+001	4.014784678857834E+001	
-2.788697174293574E+001	4.020352076581899E+001	
-2.787696924231058E+001	4.030176238097585E+001	
-2.786696674168542E+001	4.037789838743390E+001	
-2.785696424106027E+001	4.027283518933107E+001	
-2.784696174043511E+001	4.031833833450872E+001	
-2.783695923980995E+001	4.027069984263988E+001	
-2.782695673918479E+001	4.028188636073662E+001	
-2.781695423855964E+001	4.027024647539961E+001	
-2.780695173793448E+001	4.027589357123851E+001	
-2.779694923730933E+001	4.033581919154666E+001	
-2.778694673668417E+001	4.029311574472048E+001	
-2.777694423605902E+001	4.023280161717277E+001	
-2.776694173543386E+001	4.017870464049754E+001	
-2.775693923480871E+001	4.027735617204896E+001	
-2.774693673418355E+001	4.010614334214432E+001	
-2.773693423355839E+001	4.014109244737031E+001	
-2.772693173293323E+001	4.025378684153409E+001	
-2.771692923230808E+001	4.024796815227657E+001	
-2.770692673168292E+001	4.022470175202583E+001	
-2.769692423105776E+001	4.021068467809197E+001	
-2.768692173043261E+001	4.020082476494532E+001	
-2.767691922980745E+001	4.008711242859476E+001	
-2.766691672918230E+001	4.011644536831182E+001	
-2.765691422855714E+001	4.004437591237306E+001	
-2.764691172793198E+001	4.016976069069350E+001	
-2.763690922730683E+001	4.008352639395784E+001	
-2.762690672668167E+001	4.008592698585841E+001	
-2.761690422605651E+001	4.014457566080476E+001	
-2.760690172543136E+001	4.011262756054880E+001	
-2.759689922480620E+001	4.007012955867749E+001	
-2.758689672418105E+001	4.002373223252707E+001	
-2.757689422355589E+001	4.005368171498806E+001	
-2.756689172293073E+001	4.005381388613988E+001	
-2.755688922230558E+001	3.992086777263710E+001	
-2.754688672168042E+001	4.000976982234137E+001	
-2.753688422105526E+001	4.001919710907384E+001	
-2.752688172043011E+001	4.009809715403137E+001	
-2.751687921980495E+001	4.005497242107072E+001	
-2.750687671917979E+001	4.014927356100469E+001	
-2.749687421855464E+001	4.009204093354712E+001	
-2.748687171792948E+001	4.012210612683865E+001	
-2.747686921730433E+001	4.001996165468159E+001	
-2.746686671667917E+001	4.000047810416377E+001	
-2.745686421605402E+001	4.001842806332600E+001	
-2.744686171542886E+001	3.985903518571201E+001	
-2.743685921480370E+001	3.987088844539924E+001	
-2.742685671417855E+001	3.980670567601688E+001	
-2.741685421355339E+001	3.983486157964833E+001	
-2.740685171292823E+001	3.999073206620631E+001	
-2.739684921230307E+001	4.006632518188209E+001	
-2.738684671167792E+001	3.993414995272926E+001	
-2.737684421105276E+001	4.000755389804085E+001	
-2.736684171042761E+001	3.995263072623609E+001	
-2.735683920980245E+001	3.993813005911668E+001	
-2.734683670917730E+001	3.994411105283000E+001	
-2.733683420855214E+001	3.993187062551377E+001	
-2.732683170792698E+001	3.990028904889136E+001	
-2.731682920730183E+001	3.988896275662156E+001	
-2.730682670667667E+001	3.999564298811229E+001	
-2.729682420605151E+001	3.988074541752273E+001	
-2.728682170542636E+001	3.989502242638593E+001	
-2.727681920480120E+001	3.987995264976657E+001	
-2.726681670417604E+001	3.982094815798990E+001	
-2.725681420355089E+001	3.986201074952556E+001	
-2.724681170292573E+001	3.995231543438761E+001	
-2.723680920230058E+001	3.994220524363895E+001	
-2.722680670167542E+001	3.992167383920116E+001	
-2.721680420105026E+001	3.983510603185506E+001	
-2.720680170042511E+001	3.977623363488067E+001	
-2.719679919979995E+001	3.981871804426028E+001	
-2.718679669917479E+001	3.987873736109762E+001	
-2.717679419854964E+001	3.975591135313127E+001	
-2.716679169792448E+001	3.974325345310444E+001	
-2.715678919729933E+001	3.979822345608775E+001	
-2.714678669667417E+001	3.976259028678606E+001	
-2.713678419604901E+001	3.978486919107877E+001	
-2.712678169542386E+001	3.977603273719572E+001	
-2.711677919479870E+001	3.970032755563619E+001	
-2.710677669417354E+001	3.971567774883565E+001	
-2.709677419354839E+001	3.964297976880182E+001	
-2.708677169292323E+001	3.964822209130274E+001	
-2.707676919229807E+001	3.962794184623370E+001	
-2.706676669167292E+001	3.966929036281903E+001	
-2.705676419104776E+001	3.969498288030999E+001	
-2.704676169042261E+001	3.973348070572633E+001	
-2.703675918979745E+001	3.973174927794086E+001	
-2.702675668917230E+001	3.974962644692872E+001	
-2.701675418854714E+001	3.966414736454358E+001	
-2.700675168792198E+001	3.967682200226847E+001	
-2.699674918729683E+001	3.972520026573595E+001	
-2.698674668667167E+001	3.955350603377935E+001	
-2.697674418604651E+001	3.959971257995198E+001	
-2.696674168542135E+001	3.959616102283763E+001	
-2.695673918479620E+001	3.950707339776272E+001	
-2.694673668417104E+001	3.944800714343836E+001	
-2.693673418354589E+001	3.955724524744323E+001	
-2.692673168292073E+001	3.963034697726343E+001	
-2.691672918229558E+001	3.967350224926649E+001	
-2.690672668167042E+001	3.964396087000040E+001	
-2.689672418104526E+001	3.962136134701318E+001	
-2.688672168042011E+001	3.957435032097695E+001	
-2.687671917979495E+001	3.961593547727402E+001	
-2.686671667916979E+001	3.958923015954536E+001	
-2.685671417854464E+001	3.958135615392929E+001	
-2.684671167791948E+001	3.959396271189518E+001	
-2.683670917729432E+001	3.959835641702487E+001	
-2.682670667666917E+001	3.954123751653340E+001	
-2.681670417604401E+001	3.948390729573019E+001	
-2.680670167541886E+001	3.955419608654890E+001	
-2.679669917479370E+001	3.945451535350906E+001	
-2.678669667416854E+001	3.954733508698277E+001	
-2.677669417354339E+001	3.948125440471465E+001	
-2.676669167291823E+001	3.955378973748287E+001	
-2.675668917229307E+001	3.948978782103266E+001	
-2.674668667166792E+001	3.949494565664034E+001	
-2.673668417104276E+001	3.947983777377492E+001	
-2.672668167041761E+001	3.943156008885928E+001	
-2.671667916979245E+001	3.942271537428237E+001	
-2.670667666916729E+001	3.941929171474257E+001	
-2.669667416854214E+001	3.944031447357187E+001	
-2.668667166791698E+001	3.945260159196029E+001	
-2.667666916729182E+001	3.941953505797488E+001	
-2.666666666666667E+001	3.943045751928015E+001	
-2.665666416604151E+001	3.940741863049578E+001	
-2.664666166541635E+001	3.945874763405215E+001	
-2.663665916479120E+001	3.937601083046750E+001	
-2.662665666416604E+001	3.930639873554654E+001	
-2.661665416354089E+001	3.928323151576736E+001	
-2.660665166291573E+001	3.925057684302326E+001	
-2.659664916229058E+001	3.932997590255295E+001	
-2.658664666166542E+001	3.934656182384211E+001	
-2.657664416104026E+001	3.943291863649406E+001	
-2.656664166041511E+001	3.935907279488427E+001	
-2.655663915978995E+001	3.945755880229796E+001	
-2.654663665916479E+001	3.938141071714856E+001	
-2.653663415853963E+001	3.936033329081216E+001	
-2.652663165791448E+001	3.929119480449268E+001	
-2.651662915728932E+001	3.934035427992863E+001	
-2.650662665666417E+001	3.922507883032082E+001	
-2.649662415603901E+001	3.917685757192047E+001	
-2.648662165541386E+001	3.911783039421713E+001	
-2.647661915478870E+001	3.908778227530298E+001	
-2.646661665416354E+001	3.924383157117129E+001	
-2.645661415353839E+001	3.925632391612083E+001	
-2.644661165291323E+001	3.934821979261968E+001	
-2.643660915228807E+001	3.924627021266225E+001	
-2.642660665166292E+001	3.925002137961009E+001	
-2.641660415103776E+001	3.928271773640548E+001	
-2.640660165041260E+001	3.923507072455723E+001	
-2.639659914978745E+001	3.924377720976560E+001	
-2.638659664916229E+001	3.925916566191097E+001	
-2.637659414853714E+001	3.930979685433506E+001	
-2.636659164791198E+001	3.925980098095988E+001	
-2.635658914728682E+001	3.923954522328195E+001	
-2.634658664666166E+001	3.919380715761695E+001	
-2.633658414603651E+001	3.920515781100929E+001	
-2.632658164541135E+001	3.913217141575086E+001	
-2.631657914478620E+001	3.920744667260509E+001	
-2.630657664416104E+001	3.919148627541468E+001	
-2.629657414353589E+001	3.929445443016142E+001	
-2.628657164291073E+001	3.919767182352074E+001	
-2.627656914228557E+001	3.921186734460421E+001	
-2.626656664166042E+001	3.913017824581645E+001	
-2.625656414103526E+001	3.913851445888815E+001	
-2.624656164041010E+001	3.910779041640924E+001	
-2.623655913978494E+001	3.907583724922622E+001	
-2.622655663915979E+001	3.908554570061146E+001	
-2.621655413853463E+001	3.908414716641779E+001	
-2.620655163790948E+001	3.907345972277362E+001	
-2.619654913728432E+001	3.910020450232332E+001	
-2.618654663665917E+001	3.916356320328469E+001	
-2.617654413603401E+001	3.901764481564570E+001	
-2.616654163540886E+001	3.905051316503122E+001	
-2.615653913478370E+001	3.901809515365918E+001	
-2.614653663415854E+001	3.898986839934311E+001	
-2.613653413353339E+001	3.896321474677400E+001	
-2.612653163290823E+001	3.904884864734204E+001	
-2.611652913228307E+001	3.893844072877047E+001	
-2.610652663165791E+001	3.905575641081616E+001	
-2.609652413103276E+001	3.899386333654423E+001	
-2.608652163040760E+001	3.910046730139491E+001	
-2.607651912978245E+001	3.906303373093358E+001	
-2.606651662915729E+001	3.904669352694879E+001	
-2.605651412853214E+001	3.903524395487373E+001	
-2.604651162790698E+001	3.901675208524560E+001	
-2.603650912728182E+001	3.889809709121460E+001	
-2.602650662665666E+001	3.887171398977184E+001	
-2.601650412603151E+001	3.883361481998869E+001	
-2.600650162540635E+001	3.881099140779454E+001	
-2.599649912478120E+001	3.887890014509360E+001	
-2.598649662415604E+001	3.891612946883677E+001	
-2.597649412353088E+001	3.899001407637061E+001	
-2.596649162290573E+001	3.897254920838709E+001	
-2.595648912228057E+001	3.894804545854618E+001	
-2.594648662165541E+001	3.887695974692164E+001	
-2.593648412103026E+001	3.894330713777978E+001	
-2.592648162040510E+001	3.895290273468717E+001	
-2.591647911977994E+001	3.893553729266048E+001	
-2.590647661915479E+001	3.898625530508595E+001	
-2.589647411852963E+001	3.887425143880390E+001	
-2.588647161790448E+001	3.890769506057889E+001	
-2.587646911727932E+001	3.889406845842049E+001	
-2.586646661665417E+001	3.881920952914632E+001	
-2.585646411602901E+001	3.881668239870741E+001	
-2.584646161540385E+001	3.876701805178821E+001	
-2.583645911477870E+001	3.884666837090698E+001	
-2.582645661415354E+001	3.887753176436100E+001	
-2.581645411352838E+001	3.892908507568991E+001	
-2.580645161290322E+001	3.884580076687224E+001	
-2.579644911227807E+001	3.892071156198845E+001	
-2.578644661165291E+001	3.878412155685810E+001	
-2.577644411102776E+001	3.879846608707195E+001	
-2.576644161040260E+001	3.879870634224255E+001	
-2.575643910977745E+001	3.871040187821360E+001	
-2.574643660915229E+001	3.868481297174073E+001	
-2.573643410852713E+001	3.877258517218708E+001	
-2.572643160790198E+001	3.871389597337721E+001	
-2.571642910727682E+001	3.882586657047836E+001	
-2.570642660665166E+001	3.875543274012115E+001	
-2.569642410602651E+001	3.872386654170722E+001	
-2.568642160540135E+001	3.866429417734847E+001	
-2.567641910477619E+001	3.872243194675615E+001	
-2.566641660415104E+001	3.857973297318017E+001	
-2.565641410352588E+001	3.866397503761098E+001	
-2.564641160290073E+001	3.865351401463416E+001	
-2.563640910227557E+001	3.866618885525524E+001	
-2.562640660165041E+001	3.873207937642172E+001	
-2.561640410102526E+001	3.876548018609047E+001	
-2.560640160040010E+001	3.870063599504275E+001	
-2.559639909977494E+001	3.870821594326682E+001	
-2.558639659914979E+001	3.870754493741335E+001	
-2.557639409852463E+001	3.861183041065115E+001	
-2.556639159789948E+001	3.857550829554265E+001	
-2.555638909727432E+001	3.855767443719959E+001	
-2.554638659664916E+001	3.846288803284736E+001	
-2.553638409602401E+001	3.846647087391516E+001	
-2.552638159539885E+001	3.844845918024579E+001	
-2.551637909477369E+001	3.849952784856981E+001	
-2.550637659414854E+001	3.863782151834253E+001	
-2.549637409352338E+001	3.864012919619945E+001	
-2.548637159289822E+001	3.857029848542130E+001	
-2.547636909227307E+001	3.855381781474970E+001	
-2.546636659164791E+001	3.861800522649941E+001	
-2.545636409102276E+001	3.857490524869875E+001	
-2.544636159039760E+001	3.857486886091980E+001	
-2.543635908977245E+001	3.862977554949973E+001	
-2.542635658914729E+001	3.862296884720133E+001	
-2.541635408852213E+001	3.864472019528953E+001	
-2.540635158789698E+001	3.851027445790130E+001	
-2.539634908727182E+001	3.846103371741108E+001	
-2.538634658664666E+001	3.842844847051035E+001	
-2.537634408602150E+001	3.845568241994107E+001	
-2.536634158539635E+001	3.846980856731432E+001	
-2.535633908477119E+001	3.854010515907820E+001	
-2.534633658414604E+001	3.847549950440543E+001	
-2.533633408352088E+001	3.845737963634821E+001	
-2.532633158289573E+001	3.852008160712973E+001	
-2.531632908227057E+001	3.840092696655950E+001	
-2.530632658164541E+001	3.844143005379776E+001	
-2.529632408102026E+001	3.841841404078684E+001	
-2.528632158039510E+001	3.838080455853593E+001	
-2.527631907976994E+001	3.835801291859093E+001	
-2.526631657914479E+001	3.836884743373142E+001	
-2.525631407851963E+001	3.831570950805073E+001	
-2.524631157789447E+001	3.840633683001449E+001	
-2.523630907726932E+001	3.841474797524192E+001	
-2.522630657664416E+001	3.833517437491028E+001	
-2.521630407601901E+001	3.836455197731397E+001	
-2.520630157539385E+001	3.823653862644257E+001	
-2.519629907476869E+001	3.824535401646101E+001	
-2.518629657414354E+001	3.827324050005661E+001	
-2.517629407351838E+001	3.824277916677567E+001	
-2.516629157289322E+001	3.822728466822390E+001	
-2.515628907226807E+001	3.830117765682425E+001	
-2.514628657164291E+001	3.830370815569975E+001	
-2.513628407101776E+001	3.832492246367215E+001	
-2.512628157039260E+001	3.830434734589719E+001	
-2.511627906976744E+001	3.827948375492283E+001	
-2.510627656914229E+001	3.824401541332971E+001	
-2.509627406851713E+001	3.825170035493661E+001	
-2.508627156789197E+001	3.818205545380430E+001	
-2.507626906726682E+001	3.811292219635355E+001	
-2.506626656664166E+001	3.811368890890072E+001	
-2.505626406601650E+001	3.803030718749680E+001	
-2.504626156539135E+001	3.812343358407306E+001	
-2.503625906476619E+001	3.817677917739186E+001	
-2.502625656414104E+001	3.821630506626627E+001	
-2.501625406351588E+001	3.817886794292563E+001	
-2.500625156289073E+001	3.819145490468961E+001	
-2.499624906226557E+001	3.814810586649868E+001	
-2.498624656164041E+001	3.818900088566942E+001	
-2.497624406101526E+001	3.819905017408630E+001	
-2.496624156039010E+001	3.819303890302167E+001	
-2.495623905976494E+001	3.818713822559895E+001	
-2.494623655913978E+001	3.818837490163469E+001	
-2.493623405851463E+001	3.820670617201122E+001	
-2.492623155788947E+001	3.818640122583035E+001	
-2.491622905726432E+001	3.813872699060227E+001	
-2.490622655663916E+001	3.814164354616024E+001	
-2.489622405601401E+001	3.815145621345902E+001	
-2.488622155538885E+001	3.814579006181739E+001	
-2.487621905476369E+001	3.819565333323452E+001	
-2.486621655413854E+001	3.808742728565704E+001	
-2.485621405351338E+001	3.806467334775937E+001	
-2.484621155288822E+001	3.805510989651504E+001	
-2.483620905226307E+001	3.802161955253522E+001	
-2.482620655163791E+001	3.797301071701940E+001	
-2.481620405101275E+001	3.797871780485915E+001	
-2.480620155038760E+001	3.802679442940203E+001	
-2.479619904976244E+001	3.804190026336494E+001	
-2.478619654913729E+001	3.803345124344205E+001	
